,순번,프레스명,작업일자,주/야간,수주번호,시리얼번호,할당가열로,장입가열로,수주치수,사내재질,단조작업내역,비고,강종,수량,투입중량,투입수량,원단위가스량,시작시간
1071,5217,P5,2020-07-09,주간,200204-19180-739,001,"02,03",가열로3호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","7/8 P5주
COGBAR",ALLOY,1,13480,1,46.93,2020-07-08 16:40
1072,5216,P5,2020-07-09,주간,200204-19180-738,001,"02,03",가열로3호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","7/8 P5주
COGBAR",ALLOY,1,13480,1,46.93,2020-07-08 16:40
1073,5215,P5,2020-07-09,주간,200204-19180-737,001,"02,03",가열로3호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","7/8 P5주
COGBAR",ALLOY,1,13480,1,46.93,2020-07-08 16:40
1074,5221,P5,2020-07-09,주간,200204-19180-743,001,"02,03",가열로3호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","7/8 P5주
COGBAR",ALLOY,1,13480,1,46.93,2020-07-08 16:40
1075,5222,P5,2020-07-09,주간,200212-15045-014,006,"02,03",가열로3호기,"986.00 X 0.00 X 1566.00
",TW S45SU,"S/N:006 재제작건 CROSS HEAD
시방서참고    첫작업 할 것.","7/8 P5야
1차작업분",CARBON,1,11360,1,39.55,2020-07-08 16:40
1076,5269,P5,2020-07-10,주간,200413-19922-002,001,"02,03",가열로3호기,"1797.05 X 0.00 X 228.60
",TW F304L,"50/45 S/N:001
1847.05 X 273.6","톱절단
300T",SUS 304,1,6050,1,81.64,2020-07-09 15:55
1077,5267,P5,2020-07-10,주간,200616-15200-001,001,"02,03",가열로3호기,"1035.10 X 679.20 X 1120.80
",TW F304L,"70/70/160 S/N:001
1105.1 X 609.2 X 1280.8  펀치작업","톱절단
300T",SUS 304,1,7370,1,99.45,2020-07-09 15:55
1078,5268,P5,2020-07-10,주간,200413-19922-001,001,"02,03",가열로3호기,"1797.05 X 0.00 X 228.60
",TW F304L,"50/45 S/N:001
1847.05 X 273.6","톱절단
300T",SUS 304,1,6050,1,81.64,2020-07-09 15:55
1079,5270,P5,2020-07-10,주간,200520-19478-016,"001,002,003,004","02,03",가열로3호기,"6000.00 X 5500.00 X 142.00
",TWS355,"40/40/35 S/N:001-004
1515*500*585","400T
SLAB",CARBON,4,7810,4,105.39,2020-07-09 15:55
1080,5315,P5,2020-07-13,야간,200707-19298-002,001,"02,03",가열로3호기,"2040.00 X 0.00 X 321.00
",TW 266MGr2,"50/35 S/N:001
2090 X 356","7/13 P5주
1차작업분",CARBON,1,9990,1,155.3,2020-07-11 06:45
1081,5316,P5,2020-07-13,야간,200520-19478-027,"003,004","02,03",가열로3호기,"6000.00 X 5500.00 X 142.00
",TWS355,"40/40/35 S/N:003-004
1515*500*585","400T
SLAB",CARBON,2,7810,2,121.41,2020-07-11 06:45
1082,5320,P5,2020-07-13,야간,200706-01502-037,"001,002,003","02,03",가열로3호기,"4930.00 X 4370.00 X 160.00
",S355NL,"35/35/30 S/N:001-003
1556*500*515","R/BLOOM
Φ800",CARBON,3,7300,3,113.48,2020-07-11 06:45
1083,5317,P5,2020-07-13,야간,200520-19478-028,"001,002","02,03",가열로3호기,"6000.00 X 5500.00 X 142.00
",TWS355,"40/40/35 S/N:001-002
1515*500*585","400T or
700잔재",CARBON,2,7810,2,121.41,2020-07-11 06:45
1084,78,P5,2020-03-03,주간,200115-94140-002,001,"04,05",가열로4호기,"885.00 X 0.00 X 8410.00
",TW S45SU,S/N:001 시방서참고 I/SHAFT,"INGOT
열괴",CARBON,1,17100,1,81.94,2020-03-02 08:56
1085,76,P5,2020-03-03,주간,200204-19180-566,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,71.16,2020-03-02 08:56
1086,75,P5,2020-03-03,주간,200204-19180-565,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,71.16,2020-03-02 08:56
1087,74,P5,2020-03-03,주간,200204-19180-564,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,71.16,2020-03-02 08:56
1088,73,P5,2020-03-03,주간,200204-19180-563,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,71.16,2020-03-02 08:56
1089,72,P5,2020-03-03,주간,200204-19180-562,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,71.16,2020-03-02 08:56
1090,71,P5,2020-03-03,주간,200204-19180-561,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,71.16,2020-03-02 08:56
1091,70,P5,2020-03-03,주간,200204-19180-560,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,71.16,2020-03-02 08:56
1092,162,P5,2020-03-04,주간,200204-19411-028,"001,002,003","04,05",가열로4호기,"6000.00 X 5500.00 X 147.00
",TWS355,"40/40/40 S/N:001-004
1540*500*595","400T
SLAB",CARBON,4,8240,4,29.12,2020-03-03 15:35
1093,153,P5,2020-03-04,주간,200204-19180-579,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.48,2020-03-03 15:35
1094,152,P5,2020-03-04,주간,200204-19180-578,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.48,2020-03-03 15:35
1095,151,P5,2020-03-04,주간,200204-19180-577,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.48,2020-03-03 15:35
1096,150,P5,2020-03-04,주간,200204-19180-576,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.48,2020-03-03 15:35
1097,149,P5,2020-03-04,주간,200204-19180-575,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.48,2020-03-03 15:35
1098,148,P5,2020-03-04,주간,200204-19180-574,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.48,2020-03-03 15:35
1099,217,P5,2020-03-05,주간,191210-12321-001,001,"04,05",가열로4호기,"1220.00 X 0.00 X 4566.00
",TW SF490V,S/N:001 시방서참고 R/STOCK,"INGOT
열괴",CARBON,1,20350,1,63.37,2020-03-04 14:16
1100,215,P5,2020-03-05,주간,191212-12005-015,001,"04,05",가열로4호기,"560.00 X 0.00 X 7280.00
",TW SF490V,S/N:001 시방서참고 R/STOCK,"INGOT
열괴",CARBON,1,20350,1,63.37,2020-03-04 14:16
1101,216,P5,2020-03-05,주간,200114-17035-001,001,"04,05",가열로4호기,"485.00 X 0.00 X 7029.00
",TW SF490V,S/N:001 시방서참고 R/STOCK,"INGOT
열괴",CARBON,1,20350,1,63.37,2020-03-04 14:16
1102,218,P5,2020-03-05,주간,191212-12005-010,001,"04,05",가열로4호기,"620.00 X 0.00 X 1690.00
",TW SF490V,S/N:001 시방서참고 PINTLE 동시작업,"INGOT
열괴",CARBON,1,12350,1,38.46,2020-03-04 14:16
1103,219,P5,2020-03-05,주간,191118-12161-001,001,"04,05",가열로4호기,620.00 X 0.00 X 1955.00,SF490V M1,S/N:001 시방서참고 PINTLE,"INGOT
열괴",CARBON,1,10100,1,31.45,2020-03-04 14:16
1104,274,P5,2020-03-06,주간,200105-19180-397,001,"03,04",가열로4호기,COGGING,"WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서  코깅만실시(열처리,UT후금형)","열처리예열
￠1000 R/B",ALLOY,1,10530,1,65.11,2020-03-05 15:16
1105,273,P5,2020-03-06,주간,200105-19180-396,001,"03,04",가열로4호기,COGGING,"WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서  코깅만실시(열처리,UT후금형)","열처리예열
￠1000 R/B",ALLOY,1,10530,1,65.11,2020-03-05 15:16
1106,272,P5,2020-03-06,주간,200105-19180-395,001,"03,04",가열로4호기,COGGING,"WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고  스퀘어코깅(1차,2차작업)","열처리예열
￠1000 R/B",ALLOY,1,10530,1,65.11,2020-03-05 15:16
1107,271,P5,2020-03-06,주간,200105-19180-394,001,"03,04",가열로4호기,COGGING,"WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고  스퀘어코깅(1차,2차작업)","열처리예열
￠1000 R/B",ALLOY,1,10530,1,65.11,2020-03-05 15:16
1108,270,P5,2020-03-06,주간,200105-19180-393,001,"03,04",가열로4호기,COGGING,"WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고  노멀하게 코깅","열처리예열
￠1000 R/B",ALLOY,1,10530,1,65.11,2020-03-05 15:16
1109,269,P5,2020-03-06,주간,200105-19180-392,001,"03,04",가열로4호기,COGGING,"WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고  노멀하게 코깅","열처리예열
￠1000 R/B",ALLOY,1,10530,1,65.11,2020-03-05 15:16
1110,268,P5,2020-03-06,주간,200105-19180-391,001,"03,04",가열로4호기,COGGING,"WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고  노멀하게 코깅","열처리예열
￠1000 R/B",ALLOY,1,10530,1,65.11,2020-03-05 15:16
1111,267,P5,2020-03-06,주간,200105-19180-390,001,"03,04",가열로4호기,COGGING,"WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고  노멀하게 코깅","열처리예열
￠1000 R/B",ALLOY,1,10530,1,65.11,2020-03-05 15:16
1112,338,P5,2020-03-09,야간,200105-19180-395,001,"01,04,19",가열로4호기,"1350.00 X 0.00 X 2555.00
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT 금형작업
별도시방서참고","3/6 P5주
COGBAR",ALLOY,1,9554,1,96.55,2020-03-07 07:00
1113,337,P5,2020-03-09,야간,200105-19180-394,001,"01,04,19",가열로4호기,"1350.00 X 0.00 X 2555.00
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT 금형작업
별도시방서참고","3/6 P5주
COGBAR",ALLOY,1,9554,1,96.55,2020-03-07 07:00
1114,336,P5,2020-03-09,야간,200105-19180-393,001,"01,04,19",가열로4호기,"1350.00 X 0.00 X 2555.00
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT 금형작업
별도시방서참고","3/6 P5주
COGBAR",ALLOY,1,9554,1,96.55,2020-03-07 07:00
1115,335,P5,2020-03-09,야간,200105-19180-392,001,"01,04,19",가열로4호기,"1350.00 X 0.00 X 2555.00
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT 금형작업
별도시방서참고","3/6 P5주
COGBAR",ALLOY,1,9554,1,96.55,2020-03-07 07:00
1116,334,P5,2020-03-09,야간,200105-19180-391,001,"01,04,19",가열로4호기,"1350.00 X 0.00 X 2555.00
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT 금형작업
별도시방서참고","3/6 P5주
COGBAR",ALLOY,1,9554,1,96.55,2020-03-07 07:00
1117,333,P5,2020-03-09,야간,200105-19180-390,001,"01,04,19",가열로4호기,"1350.00 X 0.00 X 2555.00
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT 금형작업
별도시방서참고","3/6 P5주
COGBAR",ALLOY,1,9554,1,96.55,2020-03-07 07:00
1118,405,P5,2020-03-10,야간,가열로다이,001,"01,04",가열로4호기,"SQ(450 X 450 X 4700)
",C-STEEL,P8사용 (15호기),"R/B 테일부
및 압탕",,1,7900,1,30.31,2020-03-09 22:55
1119,400,P5,2020-03-10,야간,200204-19180-599,001,"01,04",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,56.97,2020-03-09 22:55
1120,399,P5,2020-03-10,야간,200204-19180-598,001,"01,04",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,56.97,2020-03-09 22:55
1121,398,P5,2020-03-10,야간,200204-19180-597,001,"01,04",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,56.97,2020-03-09 22:55
1122,397,P5,2020-03-10,야간,200204-19180-596,001,"01,04",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,56.97,2020-03-09 22:55
1123,395,P5,2020-03-10,야간,200204-19180-594,001,"01,04",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,56.97,2020-03-09 22:55
1124,394,P5,2020-03-10,야간,200204-19180-593,001,"01,04",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,56.97,2020-03-09 22:55
1125,396,P5,2020-03-10,야간,200204-19180-595,001,"01,04",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,56.97,2020-03-09 22:55
1126,480,P5,2020-03-11,야간,190208-15111-010,001,"04,05",가열로4호기,"1030.00 X 0.00 X 7996.00
",TW S45SU,S/N:001 시방서참고 I/SHAFT,"3/11 P5주
1차작업분",CARBON,1,22100,1,56.98,2020-03-11 02:07
1127,472,P5,2020-03-11,야간,200204-19180-611,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,38.29,2020-03-11 02:07
1128,471,P5,2020-03-11,야간,200204-19180-610,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,38.29,2020-03-11 02:07
1129,470,P5,2020-03-11,야간,200204-19180-609,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,38.29,2020-03-11 02:07
1130,469,P5,2020-03-11,야간,200204-19180-608,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,38.29,2020-03-11 02:07
1131,468,P5,2020-03-11,야간,200204-19180-607,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,38.29,2020-03-11 02:07
1132,467,P5,2020-03-11,야간,200204-19180-606,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,38.29,2020-03-11 02:07
1133,539,P5,2020-03-12,야간,200105-19180-406,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고","INGOT
열괴",ALLOY,1,11100,1,49.26,2020-03-12 02:19
1134,540,P5,2020-03-12,야간,200105-19180-407,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고","INGOT
열괴",ALLOY,1,11100,1,49.26,2020-03-12 02:19
1135,541,P5,2020-03-12,야간,200105-19180-408,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고","INGOT
열괴",ALLOY,1,11100,1,49.26,2020-03-12 02:19
1136,542,P5,2020-03-12,야간,200105-19180-409,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고","INGOT
열괴",ALLOY,1,11100,1,49.26,2020-03-12 02:19
1137,543,P5,2020-03-12,야간,200105-19180-410,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고","INGOT
열괴",ALLOY,1,11100,1,49.26,2020-03-12 02:19
1138,544,P5,2020-03-12,야간,200105-19180-411,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고","INGOT
열괴",ALLOY,1,11100,1,49.26,2020-03-12 02:19
1139,545,P5,2020-03-12,야간,200105-19180-412,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고","INGOT
열괴",ALLOY,1,11100,1,49.26,2020-03-12 02:19
1140,546,P5,2020-03-12,야간,200105-19180-413,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고","INGOT
열괴",ALLOY,1,11100,1,49.26,2020-03-12 02:19
1141,624,P5,2020-03-13,야간,200131-19157-020,001,"04,05",가열로4호기,"1838.00 X 1295.50 X 675.00
",TW F22,"35/60/50 S/N:001
1444*500*790 600T->1800T->황지","열처리예열
히트확인",ALLOY,1,9470,1,73.51,2020-03-13 03:31
1142,623,P5,2020-03-13,야간,200131-19157-013,"001,002","04,05",가열로4호기,"1738.00 X 1199.50 X 650.00
",TW F22,"35/60/50 S/N:001-002
1399*500*765  600T->1800T->황지","열처리예열
히트확인",ALLOY,2,8530,2,66.21,2020-03-13 03:31
1143,627,P5,2020-03-13,야간,200303-99903-090,"001,002","04,05",가열로4호기,"4310.00 X 3690.00 X 181.00
",TWS355,"30/30/25 S/N:001-002
1552*450*510","400T
SLAB",CARBON,2,7350,2,57.05,2020-03-13 03:31
1144,628,P5,2020-03-13,야간,200303-99903-091,001,"04,05",가열로4호기,"4300.00 X 3700.00 X 188.00
",TWS355,"30/30/25 S/N:001
1542*450*520","400T
SLAB",CARBON,1,7380,1,57.28,2020-03-13 03:31
1145,629,P5,2020-03-13,야간,200221-19234-019,"001,002,003","04,05",가열로4호기,"4996.50 X 4472.50 X 187.00
",TWS355,"35/35/35 S/N:001-003
1560*500*565","400T
SLAB",CARBON,3,8070,3,62.64,2020-03-13 03:31
1146,625,P5,2020-03-13,야간,200131-19157-026,001,"04,05",가열로4호기,"1786.00 X 1257.50 X 645.00
",TW F22,"35/60/50 S/N:001
1410*500*760 600T->1800T->황지","열처리예열
히트확인",ALLOY,1,8630,1,66.99,2020-03-13 03:31
1147,626,P5,2020-03-13,야간,200303-99903-089,"001,002","04,05",가열로4호기,"4287.50 X 3739.50 X 195.00
",TWS355,"30/30/25 S/N:001-002
1543*450*495","400T
SLAB",CARBON,2,7050,2,54.72,2020-03-13 03:31
1148,669,P5,2020-03-16,주간,200228-15036-001,001,"04,05",가열로4호기,"1140.00 X 824.00 X 1808.00
",TW 350LF2,"황지치수:1246*500*1370
R/M치수:1390 X 780 X 1350 ￠750바사용","400T
히트확인",CARBON,1,11550,1,123,2020-03-15 07:00
1149,668,P5,2020-03-16,주간,200212-15045-004,001,"04,05",가열로4호기,"986.00 X 0.00 X 1470.00
",TW S45SU,"S/N:001 CROSS HEAD
시방서참고 1~3번 작업","P5 예열
300T",CARBON,1,10980,1,116.93,2020-03-15 07:00
1150,667,P5,2020-03-16,주간,200212-15045-016,001,"04,05",가열로4호기,"986.00 X 0.00 X 1470.00
",TW S45SU,"S/N:001 FTA적용건. CROSS HEAD
시방서참고 1~3번 작업","P5 예열
300T",CARBON,1,12120,1,129.07,2020-03-15 07:00
1151,672,P5,2020-03-16,주간,200212-19042-014,"001,002","04,05",가열로4호기,"4680.00 X 4120.00 X 150.00
",S355NL,"35/35/30 S/N:001-005
1455*450*525","R/BLOOM
Φ800",CARBON,5,6560,5,69.86,2020-03-15 07:00
1152,670,P5,2020-03-16,주간,200218-15055-034,001,"04,05",가열로4호기,"1928.00 X 0.00 X 260.00
",TW 350LF2,"40/35 S/N:001
1968 X 295  1차,2차작업","400T
히트확인",CARBON,1,7300,1,77.74,2020-03-15 07:00
1153,726,P5,2020-03-17,주간,200204-19180-617,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,48.01,2020-03-16 12:58
1154,725,P5,2020-03-17,주간,200204-19180-616,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,48.01,2020-03-16 12:58
1155,727,P5,2020-03-17,주간,200204-19180-618,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,48.01,2020-03-16 12:58
1156,724,P5,2020-03-17,주간,200204-19180-615,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,48.01,2020-03-16 12:58
1157,722,P5,2020-03-17,주간,200204-19180-613,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,48.01,2020-03-16 12:58
1158,721,P5,2020-03-17,주간,200204-19180-612,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,48.01,2020-03-16 12:58
1159,723,P5,2020-03-17,주간,200204-19180-614,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,48.01,2020-03-16 12:58
1160,788,P5,2020-03-18,주간,200204-19180-631,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,34.38,2020-03-17 13:20
1161,787,P5,2020-03-18,주간,200204-19180-630,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,34.38,2020-03-17 13:20
1162,786,P5,2020-03-18,주간,200204-19180-629,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,34.38,2020-03-17 13:20
1163,785,P5,2020-03-18,주간,200204-19180-628,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,34.38,2020-03-17 13:20
1164,784,P5,2020-03-18,주간,200204-19180-627,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,34.38,2020-03-17 13:20
1165,783,P5,2020-03-18,주간,200204-19180-626,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,34.38,2020-03-17 13:20
1166,782,P5,2020-03-18,주간,200212-15045-017,001,"04,05",가열로4호기,"1474.00 X 0.00 X 3726.00
",TW S30Mn,S/N:001 시방서참고 CONROD,"3/17 P15주
2차작업분",CARBON,1,28000,1,64.82,2020-03-17 13:20
1167,849,P5,2020-03-19,주간,200105-19180-414,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고","INGOT
열괴",ALLOY,1,11100,1,50.63,2020-03-18 14:19
1168,850,P5,2020-03-19,주간,200105-19180-415,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고","INGOT
열괴",ALLOY,1,11100,1,50.63,2020-03-18 14:19
1169,851,P5,2020-03-19,주간,200105-19180-416,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고","INGOT
열괴",ALLOY,1,11100,1,50.63,2020-03-18 14:19
